Identifiant noeud amont,Identifiant noeud aval,cost
760,759,0.0493025417213969
788,2842,161.31308459637435
425,424,8.79815876093773
2793,2962,0.02494962370805965
425,426,10.803824034899787
2296,2298,10.245329736336572
278,270,7.646984817108164
788,2842,0.15799518569674276
425,424,8.79815876093773
2962,2799,0.0151134798483304
425,426,10.803824034899787
3330,3331,9.1091366908174
278,270,7.646984817108164
788,2842,25.437224897175582
423,424,20.43554492855089
2962,2799,0.0151134798483304
3330,3331,9.1091366908174
278,270,7.646984817108164
788,2842,161.31308459637435
423,424,20.43554492855089
2962,2799,0.0151134798483304
2298,2360,13.44310901366622
278,270,7.646984817108164
426,425,10.693418155503116
491,493,12.532444056422298
2962,2799,0.0151134798483304
723,722,13.215704376566185
2510,2505,15.901713668762564
2298,2360,13.44310901366622
278,270,7.646984817108164
2842,781,368.2765392515007
426,425,10.693418155503116
491,493,12.532444056422298
2799,2960,0.02112520302665845
723,722,13.215704376566185
2510,2505,15.901713668762564
2298,2360,13.44310901366622
278,270,6.802014119085162
2842,781,368.2765392515007
426,425,10.693418155503116
2007,2005,15.311548322884803
2799,2960,0.02112520302665845
723,722,13.215704376566185
2510,2505,15.901713668762564
278,270,6.802014119085162
2842,781,368.2765392515007
426,425,10.693418155503116
2007,2005,15.311548322884803
2799,2960,0.02112520302665845
723,722,13.215704376566185
2510,2505,23.852570503143845
3334,3333,14.32157335832923
268,270,7.030509039685572
2826,2867,442.00865438429594
2842,781,0.3607018014216461
786,787,1.9291653151010204
424,425,8.819967311536843
2007,2005,15.311548322884803
2799,2960,0.02112520302665845
3162,3163,337.0241456515549
723,722,6.64435965893659
2329,2365,29.012096057267165
2511,2510,14.870652510973079
3338,3334,6.701891318059603
268,270,7.030509039685572
3537,2868,25.370624084143763
2842,781,0.3607018014216461
3616,786,1.5401760806105727
424,425,8.819967311536843
575,576,27.463929771789836
2007,2005,15.311548322884803
3162,3163,224.68276376770325
723,722,6.64435965893659
2329,2365,29.012096057267165
2959,2924,19.934921865009038
2511,2510,14.870652510973079
268,270,7.030509039685572
3537,2868,25.370624084143763
2842,781,58.07299002888503
797,796,9.076859583533027
424,425,8.819967311536843
575,576,13.807832095209253
2007,2005,15.311548322884803
3162,3163,337.0241456515549
723,722,13.215704376566185
2329,2365,29.012096057267165
2959,2924,19.934921865009038
2511,2510,14.870652510973079
268,270,7.030509039685572
3537,2868,25.370624084143763
2842,781,0.3607018014216461
796,797,16.8749864099228
2244,426,5.611389671382993
575,573,3.707949069474743
2007,2005,7.698071256257
2329,2365,29.012096057267165
2959,2924,17.73216806777047
2511,2510,14.870652510973079
268,270,0.0772583410954458
759,707,0.1357444214905942
762,761,0.10065342896578415
2842,781,0.3607018014216461
3480,797,4.446217930053271
186,134,15.55525826714973
2244,426,5.611389671382993
575,573,3.707949069474743
2385,2397,28.356672616875187
2007,2005,7.698071256257
3162,3163,224.68276376770325
2329,2365,25.806339586850903
2959,2924,17.73216806777047
2511,2510,14.870652510973079
3458,3336,19.811201494402166
268,270,7.030509039685572
759,707,0.1357444214905942
2848,952,25.97613230061838
762,761,0.10065342896578415
2842,781,368.2765392515007
799,960,7.592807535681837
186,134,15.55525826714973
453,426,25.38089372896902
576,577,13.30762825316395
2385,2397,28.356672616875187
2007,2005,7.698071256257
2329,2365,25.806339586850903
2959,2924,17.73216806777047
3334,3338,7.388482258414473
3247,271,0.0293530844898923
759,707,0.1357444214905942
2848,952,25.97613230061838
762,761,0.10065342896578415
186,134,15.55525826714973
453,426,25.38089372896902
576,577,13.30762825316395
2385,2397,28.356672616875187
2007,2005,7.698071256257
2329,2365,25.806339586850903
2959,2924,17.73216806777047
3247,271,0.0293530844898923
759,707,12.352742355644073
2848,952,25.97613230061838
762,761,9.15946203588636
2839,923,645.0511252795085
589,588,10.11470277256646
186,134,15.55525826714973
425,426,10.80382403489142
576,575,13.824558910350605
2385,2397,28.356672616875187
2007,2005,15.311548322884803
2329,2365,25.806339586850903
2959,2924,19.934921865009038
3247,271,0.0293530844898923
2848,952,25.97613230061838
2839,923,32.58376486285611
589,588,10.11470277256646
186,134,15.55525826714973
425,426,10.80382403489142
576,575,13.824558910350605
2385,2386,26.73144590709332
2007,2005,15.311548322884803
3163,3164,224.1050584126828
2329,2365,25.806339586850903
2959,2924,19.934921865009038
3247,271,0.0293530844898923
2839,923,0.3580633501412759
589,588,0.05588233576003565
576,575,13.824558910350605
2385,2386,26.73144590709332
3163,3164,224.1050584126828
2959,2924,10.022529777435482
3342,3343,16.718669851218493
3247,271,0.0293530844898923
923,922,395.1160622821153
589,588,0.05588233576003565
2362,2266,11.31556070186396
576,575,13.824558910350605
2385,2386,26.73144590709332
3163,3164,149.40337227512188
2959,2924,10.022529777435482
2731,2732,0.27158347350139017
3342,3343,16.718669851218493
3247,271,0.0293530844898923
923,922,395.1160622821153
589,588,0.05588233576003565
577,618,10.262500185188511
3163,3164,149.40337227512188
2929,2924,6.324275064531511
2731,2732,0.27158347350139017
3247,271,4.725846602872667
768,762,9.516928833895554
923,922,263.41070818807685
589,588,5.085292554163248
2361,2362,7.859031626287525
577,618,10.262500185188511
2387,2965,15.832670354808464
2929,2924,7.109899296150334
3247,271,4.725846602872667
959,960,13.904832328452493
768,762,9.516928833895554
2877,2878,42.77701750515714
923,922,0.2193261516969832
577,578,9.468768919719281
2387,2965,15.832670354808464
2929,2924,7.109899296150334
3247,271,4.725846602872667
768,762,0.10458163553731376
2877,2878,42.77701750515714
923,922,0.2193261516969832
577,576,13.050689489506265
2387,2965,0.17398538851437875
2929,2924,3.5745902538656376
3247,271,0.0293530844898923
803,962,18.12165350293549
768,762,0.10458163553731376
923,922,0.2193261516969832
577,576,13.050689489506265
2386,2387,17.547364114153865
2387,2965,0.17398538851437875
2929,2924,0.03928121158094105
3247,271,0.0293530844898923
803,962,18.12165350293549
768,762,9.516928833895554
923,922,0.2193261516969832
577,576,13.050689489506265
2386,2387,17.547364114153865
2387,2965,0.17398538851437875
2929,2924,3.5745902538656376
803,962,18.12165350293549
768,762,9.516928833895554
923,922,0.2193261516969832
578,579,22.400294132537415
2387,2965,0.17398538851437875
2923,2924,8.213504231392587
760,759,0.0493025417213969
922,2080,0.2831890454978836
154,153,6.747040380522865
590,589,13.59774118711785
578,579,11.262026331828205
2387,2965,15.832670354808464
2923,2924,8.213504231392587
760,759,0.0493025417213969
922,2080,0.2831890454978836
590,589,13.59774118711785
2923,2924,8.213504231392587
760,759,4.486531296647119
769,764,11.622572038760119
2012,925,0.2859231775302835
590,589,6.836433414517814
2923,2924,12.32025634708888
2303,2301,24.970425037585677
760,759,4.486531296647119
769,764,0.1277205718545068
2012,925,46.03363158237565
590,589,0.07512564191777815
2387,2401,1.2926483493973557
240,723,28.06508062806831
2923,2924,8.213504231392587
2303,2301,24.970425037585677
154,2139,3.7112938021173845
769,764,0.1277205718545068
2012,925,46.03363158237565
590,589,0.07512564191777815
162,136,0.0337581893517738
2387,2401,1.2926483493973557
240,723,28.06508062806831
2923,2924,8.213504231392587
2736,2270,285.9901780971074
3364,3366,10.26322745671116
154,2139,3.7112938021173845
769,764,0.1277205718545068
2012,925,46.03363158237565
590,589,0.07512564191777815
162,136,0.0337581893517738
2387,2401,1.2926483493973557
240,723,28.06508062806831
2923,2924,8.213504231392587
2736,2270,285.9901780971074
2139,154,14.387880750596281
769,764,0.1277205718545068
2012,925,291.92756425841947
590,589,6.836433414517814
240,723,28.06508062806831
2923,2924,0.09025828825706135
768,764,14.587272810614014
240,723,28.06508062806831
2923,2924,0.09025828825706135
819,3071,7.42600060142991
2310,2313,16.172338653208495
768,764,0.1602997012155386
240,723,28.06508062806831
819,3071,7.42600060142991
3364,3370,21.148365875309725
2310,2313,16.172338653208495
768,764,0.1602997012155386
580,579,18.723209749090213
240,723,14.110068161073018
819,3071,7.42600060142991
3364,3370,21.148365875309725
2310,2313,27.271987231963394
3074,766,11.084482756927558
580,579,18.723209749090213
240,723,14.110068161073018
2839,923,430.03408351977816
819,3071,7.42600060142991
3361,3370,20.463259718018616
2310,2313,16.172338653208495
761,707,10.1869667058816
3074,766,0.1218075028233797
580,579,18.723209749090213
2966,2967,11.342251927845345
240,723,14.110068161073018
2839,923,430.03408351977816
766,3074,22.263257075617066
2313,2310,15.32537958538891
761,707,10.1869667058816
3074,766,0.1218075028233797
580,579,9.413326448437621
2966,2967,0.12464013107522355
240,723,14.110068161073018
2839,923,645.0511252796673
766,3074,0.1230014203072766
761,707,0.11194468907562195
3074,766,11.084482756927558
591,590,26.465045325033127
676,724,14.405419713689685
2839,923,645.0511252796673
766,3074,11.193129247962172
761,707,0.11194468907562195
3441,766,0.12435849187081766
591,590,13.305630522530468
2504,604,294.8567581086685
676,724,14.405419713689685
2839,923,645.0511252796673
2745,2747,489.0090179457577
761,707,10.1869667058816
764,768,14.572036581640072
591,590,0.1462157200278073
134,137,3.450362895433852
676,724,14.405419713689685
2839,923,430.03408351977816
2745,2747,489.0090179457577
764,768,0.16013227012791284
591,590,0.1462157200278073
606,608,221.57836392715097
134,137,3.450362895433852
416,431,11.224091518648539
676,724,14.405419713689685
420,422,27.05256849317891
923,922,263.41070818804417
764,768,0.16013227012791284
2813,2883,0.15492839500373795
608,2731,343.57331004739467
134,137,3.450362895433852
676,724,14.405419713689685
420,422,27.05256849317891
3035,2925,12.867177057654796
923,922,395.11606228206625
2746,2736,0.3021769482696562
764,768,0.16013227012791284
2731,2732,277.28672644491934
2865,976,18.88690902652968
676,724,14.405419713689685
420,422,27.05256849317891
3035,2925,12.867177057654796
923,922,395.11606228206625
436,433,172.63884918064176
2865,976,37.56626960221838
676,724,14.405419713689685
420,422,27.05256849317891
3035,2925,8.57811803843653
923,922,395.11606228206625
2840,954,168.15113562756216
436,433,172.63884918064176
2865,976,37.56626960221838
676,724,7.2425038339544825
422,416,6.1156475022664605
3035,2925,8.57811803843653
923,922,223.93200088259206
2747,609,402.98102983048034
762,761,9.15946203588636
2840,954,168.15113562756216
436,433,172.63884918064176
676,724,7.2425038339544825
422,416,6.1156475022664605
3035,2925,8.57811803843653
922,2080,340.11004364301783
762,761,0.10065342896578415
2159,2694,14.889120794812301
2840,954,168.15113562756216
653,435,337.5188305634302
436,433,172.63884918064176
3035,2925,4.312755477887979
922,2080,340.11004364301783
762,761,0.10065342896578415
2159,2694,14.889120794812301
2840,954,168.15113562756216
592,591,8.749742665494399
435,437,306.1680710443099
422,416,6.1156475022664605
3035,2925,0.0473929173394283
922,2080,510.1650654645267
762,761,9.15946203588636
3138,2094,29.982064250888776
770,769,14.903847023264982
2840,954,168.15113562756216
592,591,4.399041892596631
2725,2504,121.2410611718713
582,581,13.021134003039748
3437,3438,21.850534726956425
422,416,6.1156475022664605
3035,2925,4.312755477887979
922,2080,510.1650654645267
762,761,18.218270642806935
3138,2094,29.982064250888776
770,769,14.903847023264982
2840,954,168.15113562756216
592,591,0.04834111969886405
436,433,304.61203408317937
2396,2400,25.282071222078585
3437,3438,21.850534726956425
422,416,6.1156475022664605
3035,2925,4.312755477887979
922,2080,510.1650654645267
764,769,0.12988366175118976
2094,2100,19.351867230610328
770,769,7.493094359763058
592,591,0.04834111969886405
433,638,510.7474911734861
2396,2400,25.282071222078585
3437,3438,21.850534726956425
3034,2925,16.07414942340231
922,2080,510.1650654645267
764,769,0.12988366175118976
2094,2100,19.351867230610328
770,769,7.493094359763058
560,593,12.804720428529155
2396,2400,16.85471414805239
3437,3438,21.850534726956425
3034,2925,24.111224135103466
2012,925,343.3937362139191
764,769,0.12988366175118976
770,769,7.493094359763058
560,593,12.804720428529155
2396,2395,26.859561927837603
3437,3436,22.210381417419885
3034,2925,24.111224135103466
2012,925,515.0906043208787
764,769,0.12988366175118976
2147,2148,6.348945518869656
770,769,7.493094359763058
560,593,0.14071121350032034
653,435,337.5188305634302
2396,2395,17.906374618558402
3437,3436,22.210381417419885
3034,2925,24.111224135103466
2012,925,291.9275642584608
764,769,0.12988366175118976
2147,2148,6.348945518869656
764,769,11.819413219358271
560,593,0.14071121350032034
653,435,337.5188305634302
2396,2395,17.906374618558402
3437,3436,22.210381417419885
3034,2925,24.111224135103466
2012,925,343.3937362139191
2626,3386,14.610963263367841
764,769,0.12988366175118976
2149,2150,9.81986451302666
764,769,11.819413219358271
560,593,0.14071121350032034
653,435,225.01255370895345
3437,3436,22.210381417419885
3034,2925,16.07414942340231
925,924,220.81241975438303
317,3392,12.420127843684629
764,769,23.508942776965352
2037,2029,5.5708086940797905
764,769,0.12988366175118976
560,593,0.14071121350032034
443,436,381.6407818628728
583,582,9.091079458684614
3437,3436,22.210381417419885
3034,2925,8.081478439390112
925,924,259.7411519343918
254,3397,9.599061828295667
274,273,23.4943189307094
764,768,0.16013227012791284
2029,2037,16.64997391648639
516,769,6.874580701253929
583,582,13.636619188026922
3437,3436,22.210381417419885
2372,2371,33.859131926635875
3034,2925,8.081478439390112
925,924,259.7411519343918
274,273,0.14592744677459255
764,768,0.16013227012791284
2029,2037,16.64997391648639
516,769,0.0755448428709223
3023,3034,1.3877357491992608
435,437,306.1680710443099
81,83,11.59825446745942
2372,2371,33.859131926635875
3034,2925,8.081478439390112
925,924,259.7411519343918
274,273,0.14592744677459255
764,768,0.16013227012791284
2037,2038,4.7685029211078245
516,769,0.0755448428709223
3034,2925,16.07414942340231
437,438,382.24693260221846
82,81,8.573555782117811
2656,3171,10.569668316798614
2372,2371,33.859131926635875
3034,2925,16.07414942340231
924,957,642.7176349825438
820,3399,11.61977384468057
274,273,0.14592744677459255
764,768,0.16013227012791284
2006,2007,14.955025877659292
516,769,0.0755448428709223
2865,976,317.86045246330497
2838,955,149.67390141776158
437,438,382.24693260221846
82,81,8.573555782117811
2656,3171,10.569668316798614
2372,2371,33.859131926635875
924,957,428.4784233216959
274,273,0.14592744677459255
766,3442,6.698671894533207
2006,2007,14.955025877659292
516,769,0.0755448428709223
2865,976,317.86045246330497
2838,955,176.0610730682974
437,438,382.24693260221846
82,81,8.573555782117811
2656,3171,10.569668316798614
2355,2371,26.980064758169515
924,957,642.7176349825438
3404,3403,17.611621354599926
274,273,0.14592744677459255
766,3442,6.698671894533207
2006,2007,14.955025877659292
516,769,6.874580701253929
2865,976,37.56626960225803
2838,955,149.67390141776158
594,562,39.25101733722546
82,372,17.000734801824258
2656,3171,10.569668316798614
2355,2371,26.980064758169515
924,957,642.7176349825438
274,273,0.14592744677459255
766,3442,0.07361177906080445
2006,2007,14.955025877659292
769,770,14.92606447582259
2865,976,37.56626960225803
2838,955,149.67390141776158
594,562,39.25101733722546
2926,3035,9.475257365101243
82,372,17.000734801824258
2656,3171,9.401749165771141
2355,2371,26.980064758169515
2426,2374,18.253516282804803
3403,3404,18.398214956732655
2329,2331,15.967504625984308
274,273,0.14592744677459255
766,3442,6.698671894533207
